  94 12 12  0  0  1  60138.04  0 54
  95 12  9  1  0  1  36082.82  0  4
  96 16 14  1  0  1  20046.01  0 89
  97 14 16  1  0  1  80184.05  0 69
  98 12 12  3  0  0  20046.01  0  3
  99 12 12  4  0  1  60138.04  0 31
 100 12 12  4  0  1  60138.04  0 17
 101 12 12  1  1  1  60138.04  0 73
 102 12 14  2  1  1  74170.25  0 52
 103 15 14  2  1  1  71163.34  0 64
 104 12 18  2  1  1  80184.05  0 90
 105  8  6  4  1  0  10103.19  0  9
 106 12 12  1  1  1  48110.43  0 59
 107 12 10  4  1  1 104239.26  0 17
 108 12 14  2  1  1  48110.43  0 30
 109 12 18  3  1  1  60138.04  0 72
 110 12 12  3  1  1  92211.66  0 49
 111 14  9  3  1  1  52119.63  0 25
 112 12 12  2  1  1  64147.24  0 73
 113  9 10  4  1  1  24055.21  0 27
 114  8  7  9  1  1  24055.21  0  2
 115  8  8  3  1  0  22050.61  0 25
 116 12 16  7  1  1  70161.04  0 99
 117 12 16  7  1  0  70161.04  0 72
 118 12 13  1  1  1  90207.06  0 63
 119 12 12  5  1  1  90207.06  0 39
 120 12 12  5  1  1  90207.06  0 44
 121 12 12  3  1  1  50115.03  0 63
 122 12 12  1  1  0  34679.60  0 95
 123 16 16  3  1  1  48110.43  0 60
 124 11 12  5  1  1  70161.04  0 36
 125 11 14  5  1  1  70161.04  0 50
 126 15 16  7  1  1  66151.84  0 87
 127 16 16  7  1  1  60138.04  0 20
 128 16 12  1  1  0  22050.61  0 25
 129  9  9  3  1  1  54124.23  0  2
 130 10  9 12  0  0  12147.88  0 23
 131 12 12  2  0  1  54124.23  0 35
 132 12 15  1  0  1  50115.03  0 58
 133 12 15  1  0  1  50115.03  0 46
 134 13 14  2  1  1  56128.83  0 12
 135 12 14  2  1  1 150347.10  0 85
 136 12 18  1  1  1  80184.05  0 49
 137 16 13  0  1  0  40092.02  0 94
 138 12 16  5  1  1   8018.40  0 46
 139 12 16  1  1  1  40092.02  0 60
 140 13 12  2  1  1  70161.04  0  4
 141 12 10  2  1  1  70161.04  0 64
 142 11  8  4  1  1  48110.43  0 74
 143 12 12  2  1  1  60138.04  0 27
 144 12 12  2  1  1  60138.04  0 76
 145 12 12  2  1  1  20046.01  0  9
 146 12 12  2  1  1  20046.01  0 22
 147 11 10  0  1  1  36082.82  0 28
 148  9  9  4  1  0  20046.01  0 28
 149  8  8  4  1  0  50115.03  0 35
 150 12  9  2  0  1  28162.64  0 17
 151 12  9  3  0  1  60138.04  0 23
 152  8  6  5  1  1  40092.02  0  8
 153 11 12  6  1  0 120276.07  0 53
 154 17 19  1  0  1  80184.05  0 96
 155  9 15  3  1  0  26059.82  0 11
 156 14 12  1  1  1  52520.55  0 50
 157 13 14  3  1  1      0.00  0 16
 158 14  8  4  1  0  77177.15  0 16
 159 12 12  3  1  1  38087.42  0 12
 160 12 12  1  1  1  70161.04  0 40
 161 10 12  4  1  1  52119.63  0 42
 162 12 13  2  1  1  46105.83  0 96
 163 12 13  2  1  1  46105.83  0 75
 164 12 13  2  1  1  46105.83  0 59
 165  8  7  4  1  1  36082.82  0 49
 166 12 11  2  1  1  48110.43  0 62
 167 12 12  1  1  0  11025.31  0 99
 168 12 13  0  0  1  90207.06  0 47
 169 11 12  2  0  1  80184.05  0 95
 170 11 12  2  0  1  80184.05  0 73
 171 12 12  4  1  1  52119.63  0 37
 172 11  6  5  0  1  40092.02  0 21
 173 12 12  3  1  1  60138.04  0 18
 174 12 12  3  1  1  60138.04  0 69
 175 12 14  0  1  1  60138.04  0 65
 176 16 16  2  1  1 100230.06  0 46
 177 13 11  3  1  1  34078.22  0 18
 178 13 12  1  1  0  15936.58  0 59
 179 12 12  3  1  1  70161.04  0 91
 180 12 12  4  1  0  50115.03  0 22
 181 11 12  4  1  0  50115.03  0 64
 182 12 16  3  1  1 120276.07  0 41
 183  9 12  5  1  1  30069.02  0  7
 184 12 13  5  1  1  30069.02  0 51
 185 16 17  4  0  1  60138.04  0 70
 186 16 17  4  1  1  60138.04  0 84
 187 16 16  6  1  1  80184.05  0 81
 188 16 16  6  1  1  76174.85  0 59
 189 14 14  3  0  0  24556.37  0 26
 190 12 14  4  1  1  80184.05  0 91
 191 12 14  4  1  1   8924.48  0 60
 192 13 16  1  1  1  50115.03  0 76
 193 12 12  4  1  1  40092.02  0 75
 194 12 12  4  0  1  40092.02  0 67
 195 10 13  3  1  1  56128.83  0 29
 196 12 12  3  1  1  34078.22  0 89
 197 12 12  3  1  1  34078.22  0  8
 198 10 11  6  1  1  42096.63  0 60
 199 12 13  2  1  1  58133.44  0 85
 200 12 12  2  1  1  40092.02  0 56
 201 12 12  6  1  1  50115.03  0 75
 202 12 12  6  1  1  50115.03  0 23
 203 12 12  3  1  1  70161.04  0 44
 204 12 12  1  1  1  40092.02  0 47
 205 12 12  1  1  1  40092.02  0 72
 206 11 12  9  1  1  40092.02  0 24
 207 12 12  3  0  1  36082.82  0 30
 208 12 12  2  0  1  50115.03  0 62
 209 12 12  2  0  1  50115.03  0 48
 210 12 12  6  1  1  42096.63  0 21
 211 15 16  3  1  1 150347.10  0 83
 212 15 16  3  1  1 150347.10  0 81
 213  8 10  6  0  1  40092.02  0 46
 214 12 12  4  0  1  66151.84  0 59
 215 12 12  2  0  1  42096.63  0 60
 216 12 20  7  1  1  18843.25  0 41
 217 13 12  6  1  1  70161.04  0 65
 218 12 16  8  1  1  14052.25  0 64
 219 14  8  0  1  0  26879.70  0 82
 220 12 11  4  1  0  26380.55  0 34
 221 12 15  2  1  1  34078.22  0 28
 222 12 12  1  1  1  49914.57  0 47
 223 12 16  3  1  1  30069.02  0 52
 224 10 12  2  1  1  36082.82  0 65
 225 12 12  0  1  1  46105.83  0 35
 226  9  8  3  1  1  50115.03  0 70
 227 14 14  6  1  1  12027.61  0 34
 228 12 16  6  1  0  13731.52  0  1
 229 12  9  2  1  1  40092.02  0  5
 230 16 12  1  1  1  60138.04  0 53
 231  8 12  2  0  1  50115.03  0 90
 232 12 12  3  1  1  60138.04  0 89
 233 12 12  3  0  1  60138.04  0 63
 234 12 12  4  0  1  20647.39  0 82
 235 16 16  3  1  1 102234.66  1 55
 236  8 12  1  0  1  50115.03  1 53
 237  8 10  2  1  1  26059.82  1  6
 238  8  5  8  0  1  34078.22  0 43
 239 16 16  4  1  1  74170.25  1 83
 240 12 16  2  1  1 100230.06  1 75
 241 13 12  3  1  1  50115.03  1 53
 242 16 20  4  1  1 120276.07  1 79
 243 12 16  2  1  1  80184.05  1 84
 244 12 18  3  1  0  16036.81  1 11
 245 12 14  3  1  1  20046.01  1 54
 246 12 18  2  1  1  66151.84  1 47
 247 16 17  2  1  1  80184.05  1 83
 248 16 16  2  1  1  60138.04  1 93
 249 12 12  2  1  1  40092.02  1 75
 250  9  9  6  1  0  34078.22  1 13
 251 12 12  1  0  1  38087.42  1 28
 252 11 11  3  1  1  25007.40  1 73
 253 12 12  1  1  1  36082.82  1 18
 254 12 12  2  1  1  36082.82  1 60
 255 12  9  2  1  1  44101.23  1 56
 256 10 14  2  1  1  44101.23  1  8
 257 12  0 15  0  1  16397.64  1 38
 258 14 17  1  0  1  80184.05  1 49
 259  6  3  1  0  1  28064.42  1  3
 260  8 14  5  1  1  23052.91  1 57
 261 12  8  3  0  1  24055.21  1 75
 262 12  8  3  1  1  22050.61  1 58
 263 11 12  2  1  1  30069.02  1 27
 264 12 12  1  1  1  46105.83  1 38
 265 12 12  3  1  1  46105.83  1 40
 266 12 16  7  0  1 150347.10  0 84
 267 12 16  7  1  1 150347.10  1 84
 268 12 16  3  0  1  24115.35  1 69
 269 12 10  1  1  1  48110.43  1 31
 270  9 12  4  1  1  31849.10  1 18
 271 12 12  2  1  1  10023.01  1 41
 272 12 14  2  0  1  40092.02  1 63
 273 10 20  3  1  1 100230.06  1 39
 274 12 12  3  0  1  40092.02  1 26
 275  6  4  5  1  0  12428.53  1  2
 276 12 11  2  0  0  50115.03  1 26
 277 12 12  4  1  1  60138.04  1 46
 278 13 17  2  1  1 120276.07  1 94
 279 16 16  3  1  1  90207.06  1 85
 280 16 18  1  1  0  16036.81  1 78
 281 14 16  3  1  1  40092.02  1 98
 282 13 12  1  1  1   8018.40  1 94
 283 16 14  2  1  1  61140.34  1 18
 284 12 11  2  1  1 100230.06  1 40
 285 12  7  4  0  1   7617.48  1 14
 286 12 10  4  1  1  49714.11  0 13
 287 12 13  5  1  0  26059.82  0 55
 288 12 14  4  1  1  59937.58  0 59
 289 12 14  3  1  1  50115.03  0 25
 290 12 18  1  1  1  44101.23  0 26
 291 13 14  2  1  1  80184.05  0 69
 292 12 15  3  1  1  80184.05  0 81
 293 12 12  4  1  1  58133.44  0 58
 294 12 12  3  1  1  64147.24  0 15
 295 16 13  1  1  1  60138.04  0 46
 296 11 11  3  1  1  28064.42  0 26
 297 11 11  3  1  1  28064.42  0 30
 298 12 12  6  1  1  48110.43  0 35
 299 10 12  1  1  1  30069.02  0 56
 300 12 12  2  1  1  30069.02  0 49
 301 12 12  2  1  1  30069.02  0 41
 302 13 13  5  1  1  33855.71  0 57
 303 12 12  2  1  0  40092.02  0 66
 304 12 12  3  1  1  22451.53  0 62
 305 12 12  3  1  1  22451.53  0 43
 306 12 12  5  1  1  38087.42  0 65
 307 12  8  4  1  1 100230.06  0 59
 308 14 18  2  1  1  46105.83  0 75
 309 16 14  3  1  1  46105.83  0 98
 310 16 14  3  1  1  46105.83  0 24
 311 12 12  3  1  1  33677.30  0 55
 312 12 16  3  1  1  46105.83  0 98
 313 12 16  3  1  1  46105.83  0 96
 314 12 12  6  1  1  42012.43  0 39
 315 12 12  6  1  1  42012.43  0 40
 316 16 16  1  1  1  60138.04  0 49
 317 12 12  6  1  1 120276.07  0 49
 318 12 12  3  1  0  16036.81  0 40
 319 18 18  1  1  1  90207.06  0 94
 320 14 12  3  1  1  90207.06  0 58
 321 12 12  1  1  1  50115.03  0 41
 322 12 12  4  1  1  30069.02  0 73
 323 12 12  3  1  1  28064.42  0 32
 324 12 12  3  1  1   9622.09  0 46
 325 20 20  1  1  1  70161.04  0 78
 326 12 12  2  0  1  76174.85  0 13
 327 16 16  2  0  1 120276.07  0 74
 328 12 10  2  1  0   6735.46  0 17
 329 11 11  0  1  1   8018.40  0 65
 330 12 12  2  1  1  36082.82  0 62
 331 13 15  1  1  1  17640.49  0 59
 332 12 12  1  1  1  54124.23  0 47
 333 12 14  3  1  0  44101.23  0 57
 334 12 16  5  1  1  80184.05  0 65
 335 12 12  2  1  1 150347.10  0 47
 336 12 12  2  1  1 150347.10  0 49
 337 12 12  5  1  1  32915.55  0 50
 338 10 12  1  1  1  38087.42  0 84
 339 12 12  4  1  1  50115.03  0 30
 340  8  8  3  0  1  47100.11  0 14
 341 12 12  1  1  1  44101.23  0 95
 342 12 12  2  1  1  54124.23  0 34
 343 12 12  2  1  1  30069.02  0 62
 344 12 12  2  1  1  80184.05  0 44
 345  8  9  3  1  0  20046.01  0  4
 346  8  9  3  1  0  20046.01  0 40
 347  8  9  3  1  0  20046.01  0  9
 348 12 12  2  1  0  18372.17  0 49
 349 12 14  3  1  1  62944.48  0 36
 350 10  9  3  1  1  30069.02  0 20
 351 11 12  2  0  0   5897.54  0 62
 352 12 12  1  0  1  50115.03  0 58
 353 16 16  2  0  1  67514.97  0 57
 354 12 12  1  0  1  18041.41  0 13
 355 12 12  2  0  1  44101.23  0 70
 356 12 12  2  0  1  44101.23  0 33
 357 13 16  2  0  1  84193.25  0 46
 358 11 16  3  0  0  32073.62  0 34
 359 12 12  2  1  0  35080.52  0 79
 360 12 12  1  1  1  40092.02  0 90
 361 12 11  1  0  1   5412.42  0 83
 362 12 16  1  0  1  20046.01  0 63
 363 12 15  2  0  1  46105.83  0 37
 364 12 16  1  0  1  34078.22  0 82
 365 13 13  5  0  1  30069.02  0 72
 366  8  9  4  1  1  28064.42  0 25
 367 12 12  2  1  1  50115.03  0 73
 368 17 14  3  1  1  30069.02  0 76
 369 12 14  1  0  1  44101.23  0 34
 370 12 12  4  0  1  44101.23  0 58
 371 12 12  2  0  1  48110.43  0 24
 372 12 12  2  0  1  48110.43  0 15
 373 10  9  1  0  0  12027.61  0  6
 374 12 12  3  0  1  70161.04  0 38
 375 12  4  4  1  0  21649.69  0  8
 376 12  3  4  1  0  21649.69  0 15
 377 11 12  2  1  1  42096.63  0 67
 378 12 16  2  1  1 100230.06  0 80
 379 12 12  0  1  1  52119.63  0 80
 380 12 14  3  1  1  48110.43  0 67
 381  7  8  5  1  0   4209.66  0  3
 382 12  9  3  1  1  56128.83  0 54
 383 12 11  3  1  1  56128.83  0 80
 384 12 11  3  1  1  56128.83  0 16
 385 17 20  1  1  1  36082.82  0 92
 386 11 11  6  1  1   2806.44  0 71
 387 16 12  2  1  1  14990.41  0 84
 388 12 14  2  1  0  28064.42  0  1
 389 12 15  2  1  0  28064.42  0 15
 390 12 12  1  1  1  52119.63  0 73
 391 11  9  3  1  1  36082.82  0 67
 392 13 17  1  1  1  40092.02  0 88
 393 12 12  5  1  1  58133.44  0 73
 394 12 12  5  1  1  58133.44  0 47
 395 13  8  4  1  0  10113.21  0 24
 396 12  7  3  0  1  12027.61  0 11
 397 12 12  3  1  1  62142.64  0 81
 398 12 12  2  1  1  30069.02  0 58
 399 12 13  2  1  0  14032.21  0 35
 400 12 12 11  1  0  31071.32  0 38
 401 14 16  3  1  1  50115.03  0 90
 402  5  6  2  1  1  16036.81  0  1
 403 12 12  1  1  1  44101.23  0 46
 404 12 12  6  1  1  48110.43  0 36
 405 12 12  6  1  1  48110.43  0 49
 406 12 12  6  1  1  48110.43  0 21
 407 12 12  6  1  1  48110.43  0 16
 408 11  5 10  1  1  16036.81  0  5
 409 11  5 10  1  1  16036.81  0 10
 410 12 12  3  1  1  62142.64  0 99
 411 12 12  1  1  1  50115.03  0 60
 412 12 12  1  1  1  50115.03  0 81
 413 12 14  2  1  1  70161.04  0 57
 414 14 14  6  0  1  44101.23  0 91
 415 12 14  6  0  1  44101.23  0 80
 416 10 12  2  0  1  74170.25  0 99
 417 12 12  3  1  1  60138.04  1 23
 418 10  8  0  1  0  28064.42  1 12
 419 12 16  5  0  1  20046.01  1 55
 420 12 13  1  1  1  44101.23  1 90
 421 12 12  2  1  1  56128.83  1 71
 422 12 10  0  1  1  50115.03  1 35
 423 14 14  2  1  1  70161.04  1 93
 424 13  9  1  0  1  42096.63  1 40
 425 12 11  0  0  1  40092.02  1 60
 426 12 16  3  0  1  64147.24  1 71
 427  3  8  3  0  1  21248.77  1 35
 428 11 10  4  0  0  20591.26  1 82
 429 12 14  1  1  1  36082.82  1 34
 430 12 14  1  1  1  36082.82  1 23
 431  6  6  2  1  0  19422.58  1 13
 432 12  6  2  0  1  20046.01  1 42
 433 12 12  1  0  1  46105.83  1 71
 434 11 12  0  1  0  16036.81  1 79
 435 14  9  2  1  1  27863.96  1 52
 436 14 16  2  1  1  80184.05  1 67
 437 12 10  1  0  1  32715.09  1 41
 438 10 10  2  1  1  16036.81  1 33
 439 12 18  2  1  1  70161.04  1 84
 440 12  8  1  0  1  36082.82  1 50
 441 12 12  1  0  1  24055.21  1 34
 442  9  8  5  0  1  13029.91  1  4
 443 17 16  1  1  1  80184.05  1 94
 444 16 16  5  0  1  44101.23  1 76
 445 16 16  5  1  1  42096.63  1 89
 446  9  9  5  0  1  24055.21  0  8
 447  9  9  5  1  1  24055.21  0  1
 448 12 12  2  1  1  21248.77  1 99
 449  8  8  6  0  1  24055.21  1 12
 450 12 11  0  0  1  30069.02  1 16
 451 12 12  2  1  1  40092.02  1 24
 452 10 12  2  1  1  38087.42  1 27
 453 10 12  2  1  1  38087.42  1 38
 454 10 12  3  1  1  30069.02  1 58
 455  9  7  4  0  1  48110.43  1 35
 456 12 12  3  0  1  40092.02  1 85
 457 12 12  1  0  1  84193.25  1 11
 458 12 12  3  1  0  40041.91  1 22
 459 16 12  6  0  0   8018.40  0 84
 460 12 10  1  0  1  42096.63  0 59
 461 12 12  3  1  0  24055.21  1 50
 462 12 12  3  1  0  24055.21  0 75
 463 16 12  5  1  1  77578.07  0 20
 464 12 15  2  1  0  32201.91  0 91
 465 13  8  2  0  1  18041.41  0 11
 466 12  4  3  0  1  42096.63  0  9
 467 12  4  3  0  1  42096.63  0 32
 468 16 18  2  0  1  27062.12  0 99
 469 16 20  2  0  1  27062.12  0 92
 470 12 16  6  1  1  76174.85  0 83
 471 12 16  6  1  1  76174.85  0 64
 472 11 11  2  1  1  38087.42  0 42
 473 12 12  3  1  1  29607.96  0 65
 474 12 12  2  0  1  30069.02  0 23
 475 15 13  4  0  1  50115.03  0 94
 476 15 12  4  0  1  50115.03  0 99
 477 12 12  5  1  1  26059.82  0 18
 478 12 12  4  1  1  26059.82  0 62
 479 13 10  1  1  0  28064.42  0 59
 480 10 12  5  1  1  50115.03  0 69
 481 10 12  5  1  1  50115.03  0  9
 482 18 19  1  1  0  15034.51  0 53
 483 10 11  2  1  1  42096.63  0 53
 484 12 12  4  1  1  54124.23  0 70
 485 12 12  3  0  0  25658.90  0 69
 486 12 11  2  1  0  25458.44  0 45
 487 12 12  2  1  0  34278.68  0 12
 488 12 12  2  0  1  40092.02  0 82
 489 12 12  4  1  1  89481.39  0 38
 490 12 12  3  1  1  14192.58  0 38
 491 12 12  3  0  1  89481.39  0 30
 492 12  9  2  1  1  27062.12  0 84
 493  8  8  0  1  1  48110.43  0 68
 494  8  8  4  1  0  22050.61  0 21
 495 12 12  2  1  0  25257.98  0 13
 496 12  9  5  1  1  20543.15  0 69
 497 12 12  1  0  1  42192.85  0 46
 498 12 12  2  1  1  50115.03  0 91
 499 11  9  3  1  0  14858.10  0  5
 500 12 12  2  1  1  40092.02  0 67
 501 12 12  3  1  1  52119.63  0 57
 502  8  8  3  0  1   9020.71  0 30
 503 12 12 10  0  1  12027.61  0 12
 504 12 12  1  0  1  16576.05  0 84
 505  8  2 12  0  1  27663.50  1 10
 506  8  2 12  0  1  27663.50  1 35
 507  8  2 12  0  1  27663.50  1  5
 508 10  8  3  0  1  14032.21  1 42
 509  8  6  7  1  1  18041.41  1  4
 510 14  8  1  1  1  16036.81  1 91
 511  8  7  3  0  1  26059.82  1 42
 512  9  8  4  0  1  24055.21  1 64
 513 12 12  2  0  1  32073.62  1 45
 514 12 10  2  0  1  40092.02  1 84
 515 12  8  1  1  1  54124.23  1 64
 516 12  8  1  1  1  54124.23  1 22
 517  9 12  3  1  0  30069.02  1 18
 518 12 10  3  0  1  24055.21  1 85
 519 12 12  3  1  0  25057.52  1  5
 520 11 12  2  0  1  42096.63  1 67
 521 12 12  2  1  0  17239.57  1 59
 522 12 13  2  0  0  24055.21  1 99
 523 12 12  1  1  1  25057.52  1 97
 524 16 18  1  0  1  42096.63  1 84
 525 12 14  3  1  0  37636.39  1 86
 526 18 19  2  0  1  34479.14  0 92
 527 12 14  1  0  1  60138.04  1 89
 528 12 16  1  1  1  44101.23  1 87
 529 12 10  0  1  1  52119.63  1 80
 530  5  5  2  0  1  24055.21  1 32
 531 11 12  2  1  1  64147.24  1 72
 532 12 10  3  1  1  48110.43  1 53
 533 12 12  5  0  0  14284.79  1 30
 534 12 12  2  0  1  46105.83  1 45
 535  9 10  2  0  1  14032.21  1 73
 536  9 10  2  1  1  14032.21  1  8
 537  5  8  5  0  1  46105.83  1 65
 538  9  9  3  0  1  34078.22  1 15
 539  9 10  2  0  1   3608.28  1  2
 540 12  5  2  0  1   3111.14  1 35
 541  9 10  2  1  1  31171.55  1 70
 542 12 12  1  1  1  79003.34  1 89
 543 10 12  3  0  1  44101.23  1 22
 544  7 12  0  0  1  36082.82  1 18
 545  9 12  3  1  1  22451.53  0 56
 546 14  8  0  1  0  33075.92  0 46
 547 12 11  1  1  1  51117.33  0 23
 548 12  8  2  1  1  30069.02  0 94
 549 12 10  2  1  1  46105.83  0 82
 550 12 10  1  1  1  54124.23  0 97
 551 17 20  3  1  1  24055.21  0 99
 552 16 20  2  1  1  90207.06  0 93
 553 12 12  6  0  1  80184.05  0 42
 554 12 13  6  0  1  80184.05  0 71
 555 12 13  2  1  1  60138.04  0 67
 556 14 15  1  0  1  40092.02  0 99
 557 11 12  5  1  1  24055.21  0 57
 558 15 16  5  0  1  60138.04  0 79
 559 15 16  5  1  1  60138.04  0 44
 560 10  9  4  1  0  10023.01  0 13
 561 16 18  3  1  1 100230.06  0 44
 562 16 17  3  1  1 100230.06  0 82
 563 15 16  1  1  1 150347.10  0 96
 564 16 16  2  1  1 150345.09  1 91
 565 17 17  2  1  1 106243.87  0 79
 566 16 17  2  1  1 106243.87  0 87
 567 12 12  6  1  0 150347.10  0 42
 568 12 14  6  1  1  40092.02  0 27
 569 17 12  3  1  0  60138.04  0 90
 570 16 12  2  1  1  45103.53  0 55
 571 14 16  2  0  1 150347.10  0 92
 572 12 14  3  1  1  66151.84  0 51
 573  7 12  1  0  0  10454.00  0 30
 574 12  7  4  1  1  30069.02  0  4
 575 14 16  3  1  1  70161.04  0 54
 576 12 16  5  0  1  60138.04  0 46
 577 16 16  1  1  1  50115.03  0 57
 578  7 12  2  1  1  58133.44  0 39
 579 12 12  4  1  1  33075.92  0 15
 580 12 12  2  1  1  20046.01  0 71
 581 12 14  3  1  1  42497.55  0 52
 582 12 12  6  1  1  32073.62  0 24
 583 16 18  3  1  0 120276.07  0 87
 584 13 18  3  1  1 120276.07  0 99
 585 13 18  3  1  0 120276.07  0 89
 586 16 16  1  1  1  46105.83  0 76
 587 12 12  1  1  1 100230.06  0 87
 588 12 12  3  1  1  70161.04  0 77
 589 11 11  4  1  1  98225.46  0 73
 590  8  8  3  1  1  72165.64  0 79
 591 12 12  2  1  1  32073.62  0 89
 592 12 12  5  1  1  84193.25  0 56
 593  8  8  1  1  1  56128.83  0 14
 594 16 14  4  1  1  80184.05  0 49
 595 12 15  6  1  1  73368.40  0 78
 596 11 11  4  1  1  46105.83  0 76
 597 12 12  1  1  1  27463.04  0 74
 598 12  8  2  1  0  50115.03  0 14
 599  8  8  2  1  1  43098.93  0 80
 600 11 11  6  0  1  21248.77  0 30
 601 12 12  3  0  1  34078.22  0 44
 602 11 12  1  0  1  54124.23  0 93
 603 12 16  2  0  1  70161.04  0 84
 604 12 12  5  1  1  38087.42  0 12
 605 12 12  2  1  1  60138.04  0 49
 606 16 14  3  1  1 150347.10  0 79
 607 12 12  2  1  1  48110.43  0 89
 608 12 12  4  1  0  12027.61  0 42
 609 12 12  3  1  1  66151.84  0 57
 610 12 14  2  1  1  50115.03  0 99
 611 16 20  1  1  1  60138.04  0 87
 612 12 15  5  1  1  40092.02  0 94
 613 12 12  0  1  1  36082.82  0 37
 614 14 20  2  1  0  29066.72  0 81
 615 14 20  2  1  0  29066.72  0 30
 616 16 16  1  1  1 100230.06  0 99
 617 16 20  2  1  1 150345.09  0 92
 618 16 20  2  1  1 150347.10  0 99
 619 16 16  2  1  1   3247.45  0 78
 620 12 11  0  1  0  44101.23  0 30
 621 12 12  2  1  1  44101.23  0 65
 622 10  8  4  1  1  30069.02  0 30
 623 12 10  2  1  1  56128.83  0 57
 624 12 16  5  1  1  55080.43  0 95
 625 12 16  5  0  1  50115.03  0 48
 626 12 16  5  0  1  50115.03  0 73
 627  9 12  2  0  1  40092.02  0 11
 628 12 10  4  0  1  55126.53  0 74
 629 12 12  3  0  0  54124.23  0 88
 630 12  8  1  0  0  32073.62  0 49
 631 12  8  4  0  0  32073.62  0 50
 632 12 20  2  0  1  50115.03  0 90
 633 17 17  2  0  1 150347.10  0 89
 634 17 17  2  1  1  40092.02  0 86
 635 12 11  2  1  1  32073.62  0 80
 636 11 10  6  1  0  13807.69  0 17
