  46 12 12 12 12 12 12 12 12 12 13 14 14
  47  8  9  9  9  9  9  9  9  9  9  9  9
  48 10 11 11 13 14 15 16 16 16 16 16 16
  49  7  8  9 10 11 12 12 12 15 15 15 15
  50 11 12 12 13 14 14 14 14 14 14 14 14
  51  8  9 10 11 12 12 12 12 12 12 12 12
  52  9 10 11 12 13 14 15 15 15 15 15 15
  53  7  8  9  9  9  9  9  9  9  9  9  9
  54 12 12 12 12 12 12 12 12 12 12 12 12
  55  8  9 10 11 12 13 14 15 16 17 17 17
  56 13 13 14 15 16 16 16 17 19 19 19 19
  57  8  8  8  8  8  8  8  8  8  8  8  8
  58  8  9 10 11 11 11 11 11 11 11 11 11
  59  8  9 10 11 12 12 12 12 12 12 12 12
  60 12 12 12 12 12 12 12 12 12 12 12 12
  61 11 12 13 14 14 14 14 14 14 14 14 14
  62 10 11 12 12 12 12 12 12 12 12 12 12
  63 12 12 12 12 12 12 12 12 12 12 12 12
  64 12 12 12 12 12 12 12 12 12 12 12 12
  65 12 12 12 12 12 12 12 12 13 13 13 13
  66 10 11 12 12 12 12 12 12 12 12 12 12
  67 11 12 13 14 15 16 16 16 18 18 18 18
  68  9 10 10 10 10 10 10 10 10 10 10 10
  69 12 12 12 12 12 12 12 12 12 12 12 12
  70 12 12 12 12 12 12 12 12 12 12 12 12
  71  9 10 11 11 11 11 11 11 11 11 11 11
  72  9 10 11 12 12 12 12 12 12 12 12 12
  73  9  9  9  9  9  9  9  9  9  9  9  9
  74  8  9 10 11 12 13 14 15 15 15 15 15
  75  9 10 11 12 13 14 15 16 16 16 16 16
  76 10 11 12 13 14 15 16 16 16 16 16 16
  77 12 13 13 13 13 13 13 13 13 13 13 13
  78 10 11 12 13 14 14 15 17 17 17 17 17
  79 10 11 11 11 11 11 11 11 11 11 11 11
  80 10 11 12 13 14 14 15 15 16 16 16 16
  81 11 12 13 14 15 15 15 15 15 15 15 15
  82 11 11 11 11 11 11 11 11 11 11 11 11
  83 10 10 10 10 10 10 10 10 12 13 13 14
  84 10 11 12 12 12 12 12 12 12 12 12 12
  85 11 12 12 12 12 12 12 12 12 12 12 12
  86 11 12 12 12 12 12 12 12 12 12 12 12
  87  8  9  9  9  9  9  9  9  9  9  9  9
  88  7  8  9 10 11 12 12 12 12 13 13 13
  89 11 11 11 11 11 11 11 11 11 11 11 11
  90 15 15 16 16 16 16 17 18 19 19 19 19
  91 13 14 15 16 16 16 16 16 16 17 18 18
  92 11 12 12 12 12 12 12 12 12 12 12 12
  93  9 10 11 12 12 12 12 12 12 12 12 12
  94 11 12 12 12 12 12 12 12 12 12 12 12
  95  9 10 11 12 12 12 12 12 12 12 12 12
  96 11 12 13 14 14 14 14 14 14 14 14 14
  97  8  9 10 11 12 13 14 15 16 16 16 16
  98  7  8  9 10 11 12 12 12 12 12 12 12
  99 11 12 12 12 12 12 12 12 12 12 12 12
 100  8  9 10 11 12 12 12 12 12 12 12 12
 101 11 11 11 11 11 11 11 11 11 11 11 11
 102 13 14 15 16 16 16 16 16 16 16 16 16
 103 12 13 14 15 16 16 16 16 16 16 16 16
 104 11 12 13 14 15 16 16 16 16 16 16 16
 105 10 11 11 11 11 11 11 11 11 11 11 11
 106  9 10 11 12 12 12 12 12 12 12 12 12
 107 10 11 12 12 12 12 12 12 12 12 12 12
 108  9 10 11 12 12 12 12 12 12 12 12 12
 109 11 12 13 14 14 14 14 14 14 14 14 14
 110  8  9 10 11 12 12 13 13 13 13 13 13
 111  9 10 11 12 12 12 12 12 12 12 12 12
 112  9 10 11 12 12 12 13 13 13 13 13 13
 113  8  9  9  9  9  9  9  9  9  9 10 10
 114  8  9 10 10 11 11 11 11 11 11 11 11
 115 10 11 11 11 11 11 11 11 11 11 11 11
 116 11 12 13 14 15 16 16 16 16 16 16 16
 117  8  9 10 11 12 13 14 15 16 16 16 16
 118 10 11 12 13 14 15 16 17 17 20 20 20
 119 12 13 13 13 13 13 13 13 13 14 14 14
 120 12 13 13 13 13 13 13 13 13 13 13 13
 121 11 11 11 11 11 11 11 11 11 11 11 11
 122 12 12 12 12 12 12 12 12 12 12 12 12
 123 11 12 13 14 14 15 15 16 16 16 16 16
 124  9 10 11 12 12 12 12 12 12 12 12 12
 125  8  9 10 11 12 13 13 13 13 13 13 13
 126 12 12 12 12 12 12 12 12 12 12 12 12
 127  8  9 10 11 11 11 11 11 11 11 11 11
 128 11 11 12 12 12 12 12 12 12 12 12 12
 129  8  9  9 11 11 11 11 11 11 11 11 11
 130 11 11 11 11 11 11 11 11 11 11 11 11
 131  8  9 10 11 12 13 13 13 13 13 13 13
 132 11 12 12 12 12 12 12 12 12 12 12 13
 133  9 10 11 12 12 12 12 12 12 12 12 12
 134 10 11 11 11 11 11 11 11 11 11 11 11
 135 11 12 13 14 15 16 16 16 16 16 16 16
 136 12 12 12 12 12 12 12 12 12 12 12 12
 137 12 13 14 15 16 17 18 18 18 18 18 18
 138 12 12 12 12 12 12 12 12 12 12 12 12
 139 10 11 12 13 14 15 15 15 16 16 16 16
 140 11 12 12 12 12 12 12 12 12 12 12 12
 141  9  9 10 11 12 13 13 14 14 14 14 14
 142 11 12 12 12 12 12 12 12 12 12 12 12
 143  9 10 11 12 12 12 12 12 12 12 12 12
 144  9 10 11 12 13 14 15 15 16 18 18 18
 145  9  9  9  9  9  9  9  9  9  9  9  9
 146  8  9  9  9  9  9  9  9  9  9  9  9
 147 10 11 12 12 12 13 14 14 14 14 14 14
 148 10 10 10 10 10 10 10 10 10 10 10 10
 149 11 12 12 12 12 12 12 12 12 12 12 12
 150  8  9 10 10 11 11 11 11 11 11 11 11
 151  9 10 11 12 12 12 12 12 12 12 12 12
 152 12 12 12 12 12 12 12 12 12 12 12 12
 153 11 11 11 11 11 11 11 11 11 11 11 11
 154  9 10 11 12 13 14 15 16 16 16 16 16
 155  7  7  8  9 10 11 11 11 11 11 11 11
 156  9 10 11 12 12 12 12 12 12 12 12 12
 157  9 10 11 12 13 14 15 16 16 16 16 16
 158 12 12 12 12 12 12 12 12 12 12 12 12
 159  9  9  9  9  9  9  9  9  9  9  9  9
 160 11 12 12 12 12 12 12 12 12 12 12 12
 161 11 12 12 12 12 12 12 12 12 12 12 13
 162 11 12 13 14 15 15 16 16 16 17 17 17
 163 10 12 12 13 14 14 15 16 16 16 16 16
 164  8  9 10 11 12 13 14 14 15 16 16 16
 165 12 12 12 12 12 12 12 12 12 12 12 12
 166  8  9 10 11 12 12 12 12 12 12 12 12
 167 11 11 12 13 13 13 13 13 13 13 13 13
 168  9 10 11 12 12 12 12 12 12 13 13 13
 169 12 13 14 15 16 16 16 16 16 16 16 16
 170 10 11 12 12 12 12 12 12 12 12 12 12
 171  8  9 10 11 11 11 11 11 11 11 11 11
 172  9 10 11 12 12 12 12 12 12 12 12 12
 173 11 12 12 12 12 12 12 12 12 12 12 12
 174 10 11 12 13 14 14 15 16 16 16 16 16
 175  8  9 10 11 12 13 13 13 14 15 15 16
 176 12 13 14 15 16 16 16 16 16 16 16 16
 177  9 10 11 12 12 12 12 12 12 12 12 12
 178 12 12 12 12 12 12 12 12 12 12 12 12
 179 12 12 12 12 12 12 12 12 12 12 12 12
 180 11 12 12 12 12 12 12 12 12 12 12 12
 181 10 11 12 12 12 12 12 12 12 12 12 12
 182 10 11 12 12 14 15 16 17 18 18 18 18
 183  8  9 10 11 12 12 12 12 12 12 12 12
 184  8  9 10 10 10 10 10 10 10 10 10 10
 185 10 11 12 14 15 15 16 16 16 17 18 18
 186  9 10 11 12 13 14 15 15 16 16 16 17
 187 12 13 14 15 16 16 16 16 16 16 16 16
 188 10 11 12 13 14 15 16 16 16 16 16 16
 189 12 12 12 12 12 12 12 12 12 12 12 12
 190 13 14 15 15 16 16 17 19 19 19 19 19
 191 12 12 12 12 12 12 12 12 12 12 12 12
 192  9 10 11 12 13 14 15 15 17 17 17 17
 193 12 13 14 15 16 16 16 16 16 16 16 19
 194 10 11 12 13 14 15 16 16 16 16 16 16
 195 10 10 10 10 10 10 10 10 10 10 10 10
 196 10 11 12 13 14 15 16 16 16 16 16 16
 197  8  9 10 11 12 12 12 12 12 12 12 12
 198 12 12 12 12 12 12 12 12 12 12 12 12
 199 11 12 13 14 15 16 16 16 16 16 16 16
 200  8  9 10 11 12 12 12 12 12 12 12 12
 201 10 11 12 12 12 13 14 14 14 14 14 14
 202  9 10 11 12 12 12 12 12 12 12 12 12
 203 13 13 13 13 13 13 13 13 13 13 13 13
 204 14 15 16 16 16 16 16 16 16 16 16 16
 205 10 11 12 13 14 15 16 16 16 16 16 16
 206 10 11 12 12 12 12 12 12 12 12 12 12
 207  9 10 11 12 12 12 12 12 12 12 12 12
 208 12 12 12 12 12 12 12 12 12 12 12 12
 209  9 10 11 12 13 13 13 13 13 13 13 13
 210 10 11 12 12 12 12 12 12 12 12 12 12
 211 11 12 13 14 15 15 15 15 15 15 15 15
 212 10 11 12 13 14 15 16 16 16 16 16 16
 213 11 12 12 12 12 12 12 12 12 12 12 12
 214 12 12 12 12 12 12 12 12 12 12 12 12
 215 10 11 12 12 12 12 12 12 12 12 12 12
 216 13 14 15 16 16 16 16 16 16 16 16 16
 217 12 12 12 12 12 13 13 14 14 14 14 14
 218 12 12 12 12 12 12 12 12 12 12 12 12
 219  8  9 10 10 10 10 10 10 10 10 10 10
 220 11 12 12 12 12 13 13 13 13 14 14 14
 221 11 12 12 12 12 12 12 12 12 12 12 12
 222  8  9 10 10 11 12 12 12 12 12 12 12
 223  8  9 10 11 12 13 14 15 16 16 16 16
 224  8  9 10 11 12 13 15 15 16 16 16 16
 225  9 10 11 12 12 12 12 12 12 12 12 12
 226  8  9 10 11 12 12 12 12 13 13 14 14
 227  9 10 10 10 10 10 10 10 10 10 10 12
 228  8  9  9  9  9  9  9  9  9  9  9 12
 229  7  8  9 10 11 12 12 12 12 12 12 12
 230  9 10 11 12 13 14 15 15 16 16 17 20
 231 11 12 13 14 15 16 18 18 18 18 18 18
 232 10 11 12 13 14 15 16 17 18 18 18 18
 233  9 10 11 12 13 14 15 16 16 16 16 16
 234 12 12 12 12 12 12 12 12 12 12 12 12
 235 10 11 12 12 13 13 14 14 14 14 14 14
 236 12 12 12 12 12 12 12 12 12 12 12 12
 237  8  8  8  8  8  8  8  8  8  8  8  8
 238  9 10 11 12 12 12 12 12 12 12 12 12
 239 14 15 16 16 17 18 19 19 19 19 19 19
 240 10 11 12 12 12 12 13 14 14 14 14 14
 241  9 10 11 11 11 11 11 11 11 11 11 11
 242 11 11 11 11 11 12 13 14 15 16 16 16
 243 11 13 13 13 14 14 14 14 14 14 14 14
 244 11 11 12 13 14 15 16 16 16 16 16 16
 245 12 12 12 12 12 12 12 12 12 12 12 12
 246  8  9 10 11 12 13 14 15 16 16 16 16
 247 12 13 14 15 16 18 18 18 18 18 18 18
 248 12 12 14 15 16 16 16 16 16 17 18 20
 249 10 11 12 13 14 15 15 15 15 15 15 15
 250  8  9 10 12 12 12 12 12 12 12 12 12
 251 10 11 12 12 12 12 12 12 12 12 12 12
 252 11 11 11 11 11 11 11 11 11 11 11 11
 253  8  9  9  9 10 10 10 10 10 10 10 10
 254 12 12 12 12 12 12 12 12 12 12 12 12
 255 10 11 11 11 11 11 11 11 13 13 13 13
 256  9  9  9  9  9  9  9  9  9  9  9  9
 257 12 12 12 12 12 12 12 12 12 12 12 12
 258  8  9 10 11 12 13 13 14 14 15 15 15
 259  8  9 10 11 12 12 12 12 12 12 12 12
 260 10 10 10 10 10 10 10 10 10 10 10 10
 261 14 15 15 16 16 16 16 16 16 16 16 16
 262 11 12 12 12 12 12 12 12 12 12 12 12
 263  7  8  9 10 11 12 12 12 12 12 12 12
 264  9 10 11 12 12 12 12 12 12 12 12 12
 265 12 12 13 14 14 14 14 14 14 14 14 14
 266 12 13 14 15 15 15 15 15 15 15 15 16
 267 11 12 13 14 15 16 16 16 16 16 16 16
 268 12 12 12 12 12 12 12 12 12 12 12 12
 269  8  9 10 11 11 11 11 11 11 11 11 11
 270  7  8  9  9  9  9  9  9  9  9  9  9
 271  8  8  8  8  8  8  8  8  8  8  8  8
 272  9 10 11 12 12 12 12 12 12 12 12 12
 273 10 11 12 13 14 15 15 15 16 16 16 16
 274  9 10 11 11 11 11 11 11 11 11 11 11
 275 10 11 11 11 11 11 11 11 11 11 11 11
 276  8  8  8  8  8  8  8  8  8  8  8  8
 277 13 13 14 15 15 15 15 16 16 16 16 16
 278 11 12 13 14 15 16 17 17 17 18 18 18
 279  9 10 11 12 13 14 15 16 17 17 17 17
 280  8  9 10 11 12 13 14 15 16 18 19 20
 281  8  9 10 11 11 12 13 13 14 14 14 14
 282 14 14 15 17 17 17 17 17 17 17 17 17
 283 10 11 12 12 12 12 12 12 12 12 12 12
 284 10 11 12 12 12 12 12 12 12 12 12 12
 285 10 10 10 10 10 10 10 10 10 10 10 10
 286  9 10 10 10 10 10 10 10 10 10 10 10
 287 11 11 11 11 11 11 11 11 11 11 11 11
 288  9 10 11 12 12 12 12 12 12 12 12 12
 289 10 11 12 12 12 12 12 12 12 12 12 12
 290 11 11 12 12 12 12 12 12 12 12 12 12
 291  9 10 11 12 13 14 15 16 16 17 18 18
 292 10 11 12 13 14 15 16 16 16 16 16 16
 293 11 11 11 12 12 12 12 12 12 12 12 12
 294  9 10 11 11 11 11 11 11 11 11 11 11
 295  9 10 11 12 12 12 12 12 12 12 12 12
 296 10 11 11 11 11 11 11 11 11 11 11 11
 297  9 10 11 12 12 12 12 12 12 12 12 12
 298  9 10 10 10 10 10 10 10 10 10 10 10
 299 10 11 12 12 12 12 12 12 12 12 12 12
 300 10 11 12 12 12 12 12 13 14 14 14 14
 301  8  9 10 11 12 12 12 12 12 12 12 12
 302 14 15 16 16 16 16 16 16 16 16 16 17
 303  8  9  9 11 12 12 12 12 12 12 12 12
 304 10 11 12 12 12 12 12 12 12 12 12 12
 305  8  9 10 11 12 13 13 13 13 13 13 13
 306 11 12 12 12 12 12 12 12 12 12 12 12
 307 11 12 13 14 15 16 16 18 18 18 18 18
 308 12 12 13 14 14 15 16 16 16 16 16 16
 309  9 10 11 12 13 14 15 15 16 16 16 16
 310  7  8  9 10 10 10 10 10 10 10 10 10
 311  8  9 10 11 12 13 14 15 15 15 15 15
 312 10 11 12 12 12 12 12 12 12 13 13 13
 313  9 10 11 12 13 14 15 16 18 18 18 18
 314  9 10 11 12 12 12 12 12 12 12 12 12
 315  9 10 11 12 12 12 12 12 12 12 12 12
 316 10 11 12 12 12 12 12 12 12 12 12 12
 317  8  9 10 11 12 13 13 14 14 14 14 14
 318  8  9 10 10 11 11 11 11 11 11 11 11
 319  9 10 11 12 13 14 15 16 16 16 16 16
 320 10 10 13 13 13 13 14 14 14 14 14 14
 321 12 12 12 12 12 12 12 12 12 12 12 12
 322  9 10 12 12 12 12 12 12 12 12 12 12
 323  9 10 10 10 10 10 10 10 10 10 10 10
 324 10 10 10 12 12 12 12 12 12 12 12 12
 325 10 11 12 12 12 12 12 12 12 12 12 12
 326  7  7  8 11 11 11 11 11 11 11 11 11
 327 10 11 12 12 13 14 14 14 14 14 14 14
 328  9 10 10 10 10 10 10 10 10 10 11 11
 329 12 12 13 13 14 15 15 15 15 15 15 15
 330  8  9 10 11 12 12 12 12 12 12 12 12
 331 11 12 12 12 12 12 12 12 12 12 12 12
 332 11 12 13 13 13 13 13 13 13 13 13 13
 333 11 12 12 12 12 12 12 12 12 12 12 12
 334  8  9 10 11 12 12 12 12 12 12 12 12
 335 12 12 12 12 12 13 13 13 13 13 13 13
 336  9 10 11 12 13 13 13 13 13 13 13 13
 337 12 12 12 12 12 12 12 12 12 12 12 12
 338 10 11 12 12 12 12 12 12 12 12 12 12
 339  8  9 10 12 12 12 12 12 12 12 12 12
 340  9  9 10 11 12 12 12 12 12 12 12 12
 341 11 12 13 14 15 16 16 16 16 16 16 16
 342 11 12 12 12 12 12 12 12 12 12 12 12
 343 12 12 12 12 12 12 12 12 12 12 12 12
 344  8  9 10 11 12 12 12 12 12 12 12 12
 345 11 12 12 12 12 12 12 12 12 12 12 12
 346  9 10 11 12 12 13 13 13 13 13 13 13
 347  8  9 10 11 12 12 12 12 12 12 12 12
 348 12 12 12 12 12 12 12 12 12 12 12 12
 349  9 10 11 12 13 14 14 14 14 14 14 14
 350 12 12 12 12 12 12 12 12 12 12 12 12
 351 12 12 12 12 12 12 12 12 12 12 12 12
 352 11 12 12 12 12 12 12 12 12 12 12 12
 353  9 10 11 12 13 13 13 14 15 16 16 16
 354 10 11 12 12 12 12 12 12 12 12 12 12
 355 12 12 12 12 12 12 12 12 12 12 12 12
 356  9 10 11 12 13 14 14 14 14 14 14 14
 357  7  8  9 10 11 12 13 13 14 14 14 14
 358  9 10 11 12 12 12 12 12 12 12 12 12
 359 11 12 12 12 12 12 12 12 12 12 12 12
 360 11 12 13 14 15 16 16 16 16 16 16 16
 361 12 13 14 14 14 14 14 14 14 14 14 14
 362 11 12 13 14 14 14 14 14 14 14 14 14
 363  8  9 10 11 12 13 14 15 16 17 17 17
 364 10 11 12 13 14 14 14 14 14 14 14 14
 365 12 12 12 12 12 12 12 13 13 15 15 15
 366 11 11 11 11 11 11 11 11 11 11 11 11
 367 11 12 12 12 12 12 12 12 12 12 12 12
 368 11 11 11 11 11 11 11 11 11 11 12 12
 369  8  9 10 11 12 12 12 12 12 12 12 12
 370  8  9 10 11 12 12 12 12 12 12 12 12
 371  9 10 11 12 12 12 12 12 12 12 12 12
 372  7  8  9 10 11 12 13 14 14 14 14 14
 373 10 10 10 10 10 10 10 10 10 10 10 10
 374 12 12 12 12 12 12 12 12 12 12 12 12
 375  9  9  9  9  9  9  9  9  9  9  9  9
 376  8  8  8 10 10 10 10 12 13 13 13 13
 377  9  9 11 12 12 12 12 12 12 12 12 12
 378  8  9 10 11 12 13 14 15 16 16 16 16
 379 10 11 12 13 14 14 14 14 14 14 14 14
 380 12 12 12 12 12 12 12 12 12 12 12 12
 381  6  6  8 11 11 11 11 11 11 11 12 12
 382 12 12 12 12 12 12 12 12 12 12 12 12
 383 11 12 12 12 12 12 14 15 15 15 16 16
 384  7  8  9 10 11 12 12 12 12 12 12 12
 385 12 13 14 15 15 15 15 15 15 15 15 15
 386 11 11 11 11 11 11 11 11 12 12 12 12
 387 14 14 16 16 17 17 17 17 17 19 20 20
 388  9 10 10 11 11 11 11 11 11 11 11 11
 389  7  8  9 10 11 12 12 12 12 12 12 12
 390  9 10 11 12 12 12 12 12 12 12 12 12
 391 10 10 10 10 11 11 11 11 11 11 11 11
 392 10 11 12 14 14 15 17 18 18 18 18 18
 393 10 11 12 13 14 14 14 14 14 14 14 14
 394  9 10 11 12 12 12 12 12 12 12 12 12
 395  7  8  9 10 11 12 12 12 12 12 12 12
 396  7  8  9 10 11 11 11 11 11 11 11 11
 397 12 12 12 12 12 12 12 12 12 12 12 12
 398 12 13 14 15 16 16 16 16 16 16 16 16
 399  8  9 10 11 12 12 12 12 12 12 12 12
 400  9 10 12 12 12 12 12 12 12 12 12 12
 401  8  9 10 11 12 13 14 15 17 17 17 17
 402  8  9 10 11 12 12 12 12 12 12 12 12
 403  7  8  9 10 11 12 12 12 12 12 12 12
 404 12 12 12 12 12 12 12 12 12 12 12 12
 405 11 11 11 11 11 11 11 11 11 11 11 11
 406  9 10 11 12 12 12 12 12 12 12 12 12
 407  8  9  9 10 10 10 10 10 10 10 10 10
 408  7  8  8  8  8  8  8  8  8  8  9  9
 409  7  8  8  8  8  8  8  8  8  8  8  8
 410 13 14 15 16 17 18 19 19 19 19 19 20
 411 12 12 12 12 12 12 12 12 12 12 12 12
 412 10 11 12 13 13 14 14 14 14 14 14 14
 413 10 11 12 12 12 12 12 12 12 12 12 12
 414  9 10 11 12 13 14 15 15 16 16 17 17
 415  8  9 10 11 12 13 13 15 15 16 17 17
 416  9 10 11 12 13 14 15 17 17 19 19 19
 417 11 12 12 12 12 12 12 12 12 12 12 12
 418  8  8  8  8  8  8  8  8  8  8  8  8
 419 10 11 12 12 12 12 12 12 12 12 12 12
 420 11 12 12 14 14 14 14 14 14 14 14 14
 421  9 10 11 12 13 13 13 13 13 13 13 13
 422 12 12 12 12 12 12 12 12 12 12 12 12
 423 12 13 14 15 16 16 16 16 16 16 16 16
 424  9 10 11 12 13 13 13 14 14 14 14 14
 425 12 12 12 12 12 12 12 12 12 12 12 12
 426  8  9  9  9  9  9  9  9  9  9 13 13
 427 10 11 12 12 12 12 12 12 12 12 12 12
 428 11 11 11 11 11 11 11 11 11 11 11 11
 429 10 11 12 13 13 13 13 13 13 13 13 13
 430  8  9 10 11 12 12 12 12 12 12 12 12
 431  8  9  9  9  9  9  9  9  9  9  9  9
 432 12 12 12 12 12 12 12 12 12 12 12 12
 433  9 10 11 12 13 14 14 15 15 16 16 16
 434  9 10 10 12 12 12 12 13 14 14 14 14
 435 12 12 12 12 12 12 12 12 12 12 12 12
 436  8  9 10 11 12 13 14 15 16 16 16 16
 437  9 10 11 12 12 12 12 12 12 12 12 12
 438 10 11 12 12 12 12 12 12 12 12 12 12
 439  9 10 11 12 13 14 15 16 16 16 16 16
 440 12 12 12 12 12 12 12 12 12 12 12 12
 441 10 11 12 12 12 12 12 12 12 12 12 12
 442  6  6  6  6  6  6  6  7  7  7  7 10
 443  8  9 10 11 12 13 14 15 16 16 16 16
 444 14 15 16 16 16 16 16 16 16 16 16 16
 445 11 12 13 14 15 16 17 17 17 17 17 17
 446  9  9  9  9  9  9  9  9  9  9  9  9
 447  8  9 10 11 11 11 11 11 11 11 11 11
 448 13 14 14 14 14 14 14 14 14 14 14 14
 449  9  9  9  9  9  9  9  9  9  9 12 12
 450  9  9  9  9  9  9  9  9  9 12 12 12
 451  8  9 10 11 11 11 11 12 12 12 13 14
 452  9  9  9  9  9  9  9  9  9 12 12 12
 453 10 11 12 12 12 12 12 12 12 12 12 12
 454 14 14 14 14 14 14 14 16 16 16 16 16
 455 10 10 10 10 10 10 10 10 10 10 10 10
 456 11 12 13 13 13 13 13 13 13 14 14 14
 457 10 11 12 12 13 13 13 13 14 14 14 14
 458 10 10 10 10 10 10 10 10 10 10 10 10
 459  9 10 11 12 12 12 12 12 12 12 13 14
 460  8  9 10 11 12 12 12 12 12 12 12 12
 461 11 11 13 13 13 13 13 13 13 13 13 13
 462 10 11 11 11 11 11 11 12 12 12 12 12
 463 12 12 12 12 12 12 12 12 12 12 12 12
 464 11 12 12 12 12 14 14 14 14 14 14 14
 465  9  9 10 10 10 10 10 10 10 10 10 10
 466 11 12 12 12 12 12 12 12 12 12 12 12
 467  8  9 10 11 12 12 12 12 12 12 12 12
 468 12 13 14 15 16 17 18 19 20 20 20 20
 469 10 11 12 13 14 16 16 16 16 16 16 16
 470 10 11 12 13 14 15 16 16 17 17 17 17
 471  9 10 11 12 12 12 12 12 12 12 12 12
 472  9 10 11 11 11 11 11 11 11 11 11 12
 473 12 12 12 12 12 12 12 12 12 12 12 12
 474 10 11 11 11 11 11 11 11 11 11 11 11
 475 12 13 13 13 13 13 13 13 13 13 13 13
 476  9 10 11 12 13 14 15 16 17 19 19 19
 477 10 10 10 10 10 10 10 10 10 10 10 10
 478  9 10 11 12 13 14 15 16 16 16 16 16
 479 10 11 12 12 12 12 12 12 12 12 12 12
 480  9 11 11 12 12 12 12 12 12 12 12 12
 481  7  8  9 10 11 11 11 11 11 11 11 11
 482  8  9 10 11 12 13 14 15 15 15 15 15
 483 10 11 12 12 12 12 12 12 12 12 12 12
 484 13 13 13 13 13 13 13 13 13 13 13 13
 485  8  9 10 11 12 12 12 12 12 12 12 12
 486 10 11 12 12 12 12 12 12 12 12 12 12
 487  8  9 10 11 12 12 12 12 12 12 12 12
 488 12 13 14 15 16 16 16 16 16 16 16 16
 489 12 12 12 12 12 12 12 12 12 12 12 12
 490 12 12 12 12 12 12 12 12 12 12 12 12
 491 10 11 12 12 12 12 12 12 12 12 12 12
 492 11 12 12 12 12 12 12 12 12 12 12 12
 493 11 12 12 12 12 12 12 12 12 12 13 13
 494  8  9 10 12 12 12 12 12 12 12 12 12
 495 11 12 12 12 12 12 12 12 12 12 12 12
 496 11 12 12 12 12 12 12 12 12 12 12 12
 497 11 11 11 11 11 11 11 11 11 11 11 11
 498  8  9 10 11 12 13 14 15 16 16 16 16
 499 12 12 12 12 12 12 12 12 12 12 12 12
 500  8  9 10 11 12 12 12 12 12 12 12 12
 501 10 11 12 13 14 16 16 16 16 16 16 16
 502 10 11 12 12 12 12 12 12 12 12 12 12
 503 11 12 12 12 12 12 12 12 12 12 12 12
 504 10 11 12 12 12 12 12 12 12 12 12 12
 505 10 10 10 10 10 10 10 10 10 10 10 10
 506  9 10 11 12 12 12 12 12 12 12 12 12
 507  7  8  8  8  8  8  8  8  8  8  8  8
 508 12 12 12 12 12 12 12 12 12 12 12 12
 509  7  7  7  7  7  7  7  7  7  7  7  7
 510  8  9 10 11 12 13 15 15 16 18 20 20
 511 10 11 11 11 11 11 11 11 11 11 11 11
 512  8  9 10 10 10 10 10 10 10 10 10 10
 513  8  9 10 11 12 12 12 12 12 12 12 12
 514 10 11 12 12 12 12 12 12 12 12 12 12
 515 10 11 12 13 14 15 16 16 16 16 16 16
 516  8  9  9 10 10 10 10 10 10 10 10 10
 517 11 12 12 12 12 12 12 12 12 12 12 12
 518 13 14 14 14 14 14 14 14 14 14 14 14
