  54 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  55  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00
  56  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00
  57 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  58  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.90  3.83  4.77  5.73  6.50
  59  0.00  0.00  0.00  0.00  0.98 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  60 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  61  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00
  62  0.00  0.00  0.96  1.96  2.96  3.69  4.50  5.50  6.50  7.50  8.50  9.50
  63 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  64 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  65  1.00  2.00  3.00  3.83  4.58  4.96  5.81 -9999 -9999 -9999 -9999 -9999
  66  0.00  0.00  0.94  1.87  2.46  2.56  3.56  4.56  5.56  6.56  7.56  8.56
  67  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00
  68  0.00  0.00  0.00  0.00  1.00  1.81  2.77  3.42  4.42  5.38  6.13 -9999
  69 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  70  1.00  2.00  3.00  4.00  4.71  5.63  6.52  7.52  8.52  9.52 10.52 11.52
  71  0.00  0.00  0.00  0.58  1.35  1.85  2.85  3.85  4.85  5.85  6.85  7.85
  72  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  5.94  6.94 -9999 -9999
  73  0.96  1.65  2.65  3.65  4.37  5.29  6.10  7.10  8.10  9.02  9.60 10.60
  74  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.94  1.56  2.46  3.46  4.46
  75  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.92  1.92  2.67  3.67  4.67
  76  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00
  77  0.00  0.85  1.85  2.85  3.79  4.79  5.79  6.79  7.79  8.79  9.79 10.79
  78  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
  79  0.00  0.00  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  80  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
  81  0.00  0.00  0.00  0.00  0.94  1.94  2.94  3.94  4.94  5.94  6.94  7.94
  82  1.00  2.00  2.63  3.38 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
  83  0.21  0.63  1.13  2.13  3.13  4.13  4.85  5.85 -9999 -9999 -9999 -9999
  84  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  6.77  7.77 -9999 -9999
  85  0.00  0.98  1.98  2.98  3.98  4.98  5.98  6.98  7.71  8.71  9.71 10.71
  86  0.00  0.87  1.87  2.87  3.67  4.37  5.37  6.37  7.37  8.37  9.37 10.37
  87  0.00  0.00  0.98  1.77  2.46  3.46  4.46  5.46  6.00  7.00  8.00  9.00
  88  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  0.00  0.00  0.00  1.00
  89  0.00  0.94  1.77  2.77  3.77  4.77  5.77  6.77  7.77  8.77  9.77 10.62
  90  0.00  0.00 -9999 -9999 -9999 -9999  0.00  0.00  0.00  0.98  1.98  2.98
  91  0.00  0.00  0.00  0.67  1.42  2.42 -9999 -9999 -9999 -9999 -9999 -9999
  92  0.00  1.00  2.00  3.00  4.00  5.00  6.00  6.94  7.92  8.92  9.92 10.92
  93  0.00  0.00  0.00  0.58  1.58  2.48  3.48  4.33  5.33  6.33  7.33  8.33
  94  0.00  1.00  2.00  3.00  3.63  4.38  5.38  6.38  7.38  8.37  9.37 10.37
  95  0.00  0.00  0.00  1.00  1.60  2.54  3.54  4.54  5.54  6.54  7.54  8.54
  96  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00
  97  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00 -9999 -9999 -9999 -9999
  98  0.00  0.00  0.00  0.00  0.00  0.98  1.94  2.94  3.94  4.92  5.92  6.92
  99  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 100  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00
 101  0.98  1.98  2.87  3.85 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 102  0.00  0.00  0.00  0.88  1.88  2.88  3.83  4.83  5.83 -9999 -9999 -9999
 103  0.00  0.00  0.00  0.00  0.88  1.56  2.56  3.56  4.56  5.56  6.56  7.56
 104  0.00  0.00  0.00  0.00  0.00  0.92  1.92  2.92  3.92  4.92  5.92  6.92
 105  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 106  0.00  0.00  0.00  0.62  1.02  2.02  3.02  4.02  5.02  6.02  7.02  8.02
 107  0.00  0.00  0.94  1.87  2.87  3.48  4.25  5.25  6.25  7.25  8.25 -9999
 108  0.00  0.00  0.00  0.00  1.00  2.00  2.85  3.85  4.62  5.29  6.29  7.29
 109  0.00  0.00  0.00  0.00  0.00  0.96 -9999 -9999 -9999 -9999 -9999 -9999
 110  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00
 111  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00 -9999 -9999 -9999 -9999
 112  0.00  0.00  0.00  0.00  0.00  0.00  1.00 -9999 -9999 -9999 -9999 -9999
 113  0.00  0.00  0.00  0.31  0.48  1.21  2.15  3.15  4.15  5.15  6.15  7.15
 114  0.00  0.00  0.00  0.00  0.00  0.54  0.54  1.42  2.42  3.42  4.42  5.42
 115  0.00  0.00  0.92  1.92  2.92  3.92  4.92  5.85  6.85  7.71  8.52  9.52
 116  0.00  0.00  0.00  0.00  0.00  0.00  0.87  1.87  2.87  3.87  4.87  5.87
 117  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00 -9999
 118  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00
 119  0.00  0.77  1.44  1.81  2.12  3.02 -9999 -9999 -9999 -9999 -9999 -9999
 120  0.00  0.00  0.71  1.67  2.65  3.65  4.65  5.65  6.65  7.65  8.65  9.65
 121  0.90  1.69  2.12 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 122 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 123  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.60  1.54  2.54  3.54  3.54
 124  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  5.00  6.00  7.00  8.00
 125  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00 -9999
 126 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 127  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00
 128  0.00  0.00  0.87  1.42  2.38  3.38  4.38  5.38  6.38  7.38  8.38  9.38
 129  0.00  0.96  0.00  0.00  0.00  0.69  1.69  2.69  3.69  4.17  5.17  6.17
 130 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 131  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00
 132  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00  9.00 10.00 11.00
 133  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00  9.00
 134  0.00  0.00  0.94  1.33  1.94  2.87  3.83  4.58  5.58  6.44  7.44  8.44
 135  0.00  0.00  0.00  0.00  0.00  0.63  1.62  2.62  3.62  4.62  5.60  6.60
 136  1.00  2.00  3.00  4.00  5.00  5.00  6.00  7.00  8.00  9.00 10.00 11.00
 137  0.00  0.00  0.00  0.00  0.00  0.00  0.83  1.83  2.83  3.83  4.83  5.83
 138  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00
 139  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.98  1.98  2.98
 140  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 141  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00
 142  0.00  1.00  2.00  3.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 143  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  5.27  6.19 -9999 -9999
 144  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  1.90  2.48
 145  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 146  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 147  0.00  0.00  0.00  0.00  0.00  0.00  0.60  1.54  2.54  3.54  4.54  5.54
 148  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 149  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 150  0.00  0.00  0.00  0.00  0.00  0.88  1.83  2.60  3.38  4.38  5.38  6.38
 151  0.00  0.00  0.00  1.00  1.56 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 152 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 153  0.00  0.00  0.00  0.00  0.79  1.75  2.63  3.56  4.56  5.56  6.56  7.56
 154  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.79  1.77  2.77
 155  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.21  2.62  3.37  4.37
 156  0.00  0.00  0.00  1.00  2.00  3.00  3.92 -9999 -9999 -9999 -9999 -9999
 157  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.83  1.83  2.83  3.83
 158  0.85  1.67  1.75  2.63  3.58  4.46 -9999 -9999 -9999 -9999 -9999 -9999
 159  1.00  1.98  2.71  2.96  3.48  3.98  4.38  5.08  6.02  7.02  8.02  9.02
 160  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 161  0.00 -9999  0.00  0.88  1.88  2.88  3.88  4.67 -9999 -9999 -9999 -9999
 162  0.00  0.00  0.00  0.00  0.00  0.00  0.52  1.52  2.52  2.52  3.52  4.52
 163  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.17  0.17  0.98  1.98  2.98
 164  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.38  1.12  2.12
 165 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 166  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  4.60  5.38  6.38  7.38
 167  0.00  0.00  0.00  0.94  1.94  2.94 -9999 -9999 -9999 -9999 -9999 -9999
 168  0.00  0.00  0.00  0.94  1.77  2.77  3.77 -9999 -9999 -9999 -9999 -9999
 169  0.00  0.00  0.00  0.00  0.75  1.75  2.75  3.75  4.75  5.75  6.75  7.63
 170  0.00  0.00  1.00  1.90  2.87  3.65  4.65  5.65  6.65  7.65  8.65  9.65
 171  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  4.90  5.90  6.90  7.90
 172  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  7.94
 173  0.00  1.00  1.87  2.37  2.58  3.10  4.10  5.10  5.62  6.62  7.62  8.62
 174  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.63  1.56  2.56  3.56  4.56
 175  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00
 176  0.00  0.00  0.00  0.00  0.29  0.73  1.73  2.65  3.65  4.65  5.65 -9999
 177  0.00  0.00  0.00  0.00  1.00  2.00  2.81  3.73  4.71  5.63  6.63  7.62
 178  0.90  1.90  2.90  3.90  4.90  5.90  6.79  7.79  8.79  9.79 10.79 11.79
 179  0.00  1.00  2.00  3.00  4.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 180  0.00  0.48  1.15  2.00  3.00  4.00  5.00  5.92  6.92  7.92  8.92  9.92
 181  0.00  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 182  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 183  0.00  0.00  0.00  0.00  0.98  1.29  2.29  3.29  4.29  5.29 -9999 -9999
 184  0.00  0.00  0.00  0.71  1.65  2.60  3.60  4.52  5.52  6.52  7.52  8.52
 185  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  3.00  4.00  5.00
 186  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.90  3.90
 187  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  6.96 -9999
 188  0.00  0.00  0.00  0.00  0.00  0.00  0.87  1.81  2.81  3.81  4.81  5.81
 189 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 190  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00
 191 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 192  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 193  0.00  0.00  0.00  0.00  0.94  1.38  2.38  2.38  3.38 -9999 -9999 -9999
 194  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.85  3.60  4.58  5.58
 195 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 196  0.00  0.00  0.00  0.00  0.00  0.00  0.46  1.12  2.12  3.12  4.12  5.12
 197  0.00  0.00  0.00  0.00  1.00  2.00  3.00  3.60  4.60  5.60  6.60  7.60
 198  1.00  2.00  2.94  3.94  4.94  5.94  6.94  7.94  8.94  9.94 10.94 11.94
 199  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00
 200  0.00  0.00  0.00  0.00  1.00  2.00  2.94  3.94  4.94  5.94  6.94  7.94
 201  0.00  0.00  0.00  1.00  2.00  0.00  1.00  2.00  2.88  2.88  3.88  4.88
 202  0.00  0.00  0.00  0.62  1.60  2.60  3.60  4.60  5.60  6.60  7.60  8.60
 203 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 204  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00  9.00
 205  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.98  3.98  4.98  5.98
 206  0.00  0.00  0.96  1.96  2.67  3.50  4.40  5.40  6.37 -9999 -9999 -9999
 207  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00  9.00
 208 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 209  0.00  0.00  0.00  0.00  0.81  1.48  2.48  3.48  4.48  5.48  6.48  7.44
 210  0.00  0.00  1.00  2.00  2.67  3.52 -9999 -9999 -9999 -9999 -9999 -9999
 211  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.77  3.71  4.71  5.71
 212  0.00  0.00  0.00  0.00  0.00  0.00  0.92  1.92  2.92  3.92  4.92  5.92
 213  0.00  0.90  1.90  2.90  3.90  4.90  5.90  6.90  7.90  8.90  9.90 10.90
 214  1.00  2.00  2.65  3.15  3.96  4.88  5.88  6.88  7.88  8.88  9.88 10.88
 215  0.00  0.00  0.00  0.83  1.77  2.77  3.77  4.77  5.77  6.77  7.77  8.77
 216  0.00  0.00  0.00  0.00  0.81  1.81  2.81  3.81  4.81  5.81  6.67 -9999
 217  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00
 218  1.00  0.00  0.00  0.88  1.67  2.63  3.63  4.63  5.63  6.63  7.63  8.63
 219  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 220  0.00  0.71 -9999 -9999 -9999 -9999  0.00  0.00  0.00  0.00  0.00  0.73
 221  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00  9.00 10.00 10.88
 222  0.00  0.00  0.00  0.00  0.00  1.00  2.00  2.60  3.42  4.42  5.42  6.42
 223  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 224  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 225  0.00  0.00  0.00  0.87  1.87  2.87  3.87  4.87  5.81  6.81  7.81  8.81
 226  0.00  0.00  0.00  0.00  0.00  0.00 -9999 -9999 -9999  0.00  0.00  1.00
 227  0.00  0.00  0.98  1.98  2.37  3.33  4.33  5.10 -9999 -9999 -9999 -9999
 228  0.00  1.00  1.54  2.38  3.08  3.48  4.37  5.15  5.29  5.87  6.87  7.87
 229  0.00  0.00  0.00  0.00  0.00  0.94  1.87  2.87  3.08  3.85  4.62  5.62
 230  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 231  0.00  0.00  0.00  0.00  0.00  0.00  0.94  1.65  2.65  3.65  4.65  5.65
 232  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 233  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 234 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 235  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00
 236  0.81  1.81  2.71  3.62  4.62  5.62  6.62  7.62  8.62  9.62 10.62 11.62
 237  0.00  1.00  1.92  2.69  3.23  3.92  4.75  5.69  6.58  7.58  8.58 -9999
 238  0.00  0.00  0.00  0.65  1.29  1.56  2.15  2.85  3.79  4.79  5.79 -9999
 239  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 240  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.77  1.65  2.65  3.65  4.65
 241  0.00  0.00  0.00  0.85  1.46  2.46  3.46  4.46  5.17  6.17  7.17  8.17
 242  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00
 243  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00 -9999 -9999 -9999
 244  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00 -9999 -9999 -9999 -9999
 245 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 246  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.96  1.96  2.96  3.96
 247  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00 -9999 -9999 -9999 -9999
 248  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  1.00  1.00  1.00  1.00
 249  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00
 250  0.00  0.00  0.00  0.96  1.96  2.96  3.96  4.96  5.96  6.96  7.96  8.96
 251  0.00  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 252 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 253  0.00  0.00  0.00  0.21  0.00 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 254  0.00  0.88  1.88  2.88  3.88 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 255  0.00  1.00  0.00  0.00  1.00  1.92  2.92  3.88  4.83  5.83  6.83  7.83
 256  0.00  0.94  1.77  2.77  3.69  4.06 -9999 -9999 -9999 -9999 -9999 -9999
 257 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 258  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00
 259  0.00  0.00  0.00  0.00  1.00  2.00  2.73  3.73  4.73  5.73  6.73  7.73
 260  0.92 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 261  0.00  0.00  0.00  0.85  1.69  2.67  3.67  4.67  5.67  6.67  7.67  8.67
 262  0.00 -9999 -9999 -9999 -9999  0.00  1.00  2.00  3.00  4.00  5.00  6.00
 263  0.00  0.00  0.00  0.00  0.00  1.00  1.62 -9999 -9999 -9999 -9999 -9999
 264  0.00  0.00  0.00  0.85  1.27  2.02  2.90  3.90  4.90  5.90  6.90  7.90
 265  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00  9.00
 266  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  3.00  3.00  4.00
 267  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00 -9999 -9999
 268 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 269  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  7.00  8.00
 270  0.00  0.00  0.00  0.48  1.04  2.04  2.38  3.37  4.35  5.29  6.29  7.29
 271  0.85  1.85  2.77 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
 272  0.00  0.00  0.00  1.00  2.00  3.00  4.00  5.00  6.00  6.96  7.96  8.96
 273  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  2.00  3.00  4.00
 274  0.00  0.00  0.96  1.88  2.88 -9999 -9999 -9999 -9999 -9999 -9999 -9999
